code,description,fileIndex,gstPercent,orderedQuantity,orderedUnitPrice,orderedTotalUnitPrice,orderedPrice,orderedTotalPrice,quantity,unitPrice,totalUnitPrice,price,totalPrice,brand,packSize,unitOfMeasure
,Zammit Diced Bacon 3kg,85,0.0,9.0,17.5,17.5,157.5,157.5,9.0,17.5,17.5,157.5,157.5,,,
,Primo Sliced Pepperoni (40mm) 2kg,86,0.0,4.0,25.0,25.0,100.0,100.0,4.0,25.0,25.0,100.0,100.0,,,
,Thin Sliced Hungarian Salami 1.5kg,86,0.0,4.0,19.0,19.0,76.0,76.0,4.0,19.0,19.0,76.0,76.0,,,
,Real Shredded Parmesan 2kg,86,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
,Zammit Diced Bacon 3kg,86,0.0,8.0,17.5,17.5,140.0,140.0,8.0,17.5,17.5,140.0,140.0,,,
,Primo Sliced Pepperoni (40mm) 2kg,87,0.0,4.0,25.0,25.0,100.0,100.0,4.0,25.0,25.0,100.0,100.0,,,
,Thin Sliced Hungarian Salami 1.5kg,87,0.0,5.0,19.0,19.0,95.0,95.0,5.0,19.0,19.0,95.0,95.0,,,
,Real Shredded Parmesan 2kg,87,0.0,2.0,26.0,26.0,52.0,52.0,2.0,26.0,26.0,52.0,52.0,,,
,Natural Yoghurt 5kg,87,0.0,1.0,13.9,13.9,13.9,13.9,1.0,13.9,13.9,13.9,13.9,,,
,Zammit Diced Bacon 3kg,87,0.0,9.0,17.5,17.5,157.5,157.5,9.0,17.5,17.5,157.5,157.5,,,
,Primo Sliced Pepperoni (40mm) 2kg,88,0.0,4.0,25.0,25.0,100.0,100.0,4.0,25.0,25.0,100.0,100.0,,,
,Thin Sliced Hungarian Salami 1.5kg,88,0.0,2.0,19.0,19.0,38.0,38.0,2.0,19.0,19.0,38.0,38.0,,,
,Real Shredded Parmesan 2kg,88,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
,Natural Yoghurt 5kg,88,0.0,1.0,13.9,13.9,13.9,13.9,1.0,13.9,13.9,13.9,13.9,,,
,Zammit Diced Bacon 3kg,88,0.0,7.0,17.5,17.5,122.5,122.5,7.0,17.5,17.5,122.5,122.5,,,
,Beef Mince 90% R/W,88,0.0,10.0,6.0,6.0,60.0,60.0,10.0,6.0,6.0,60.0,60.0,,,
,Primo Sliced Pepperoni (40mm) 2kg,89,0.0,4.0,25.0,25.0,100.0,100.0,4.0,25.0,25.0,100.0,100.0,,,
,Thin Sliced Hungarian Salami 1.5kg,89,0.0,5.0,19.0,19.0,95.0,95.0,5.0,19.0,19.0,95.0,95.0,,,
,Primo Chorizos R/W,89,0.0,2.81,12.5,12.5,35.125,35.125,2.81,12.5,12.5,35.13,35.13,,,
,Real Shredded Parmesan 2kg,89,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
,Zammit Diced Bacon 3kg,89,0.0,8.0,17.5,17.5,140.0,140.0,8.0,17.5,17.5,140.0,140.0,,,
,Primo Rolled Pancetta R/W,89,0.0,2.45,18.0,18.0,44.1,44.1,2.45,18.0,18.0,44.10,44.10,,,
,Anchovie Fillets 730g,89,0.0,1.0,10.95,10.95,10.95,10.95,1.0,10.95,10.95,10.95,10.95,,,
,Primo Sliced Pepperoni (40mm) 2kg,90,0.0,4.0,25.0,25.0,100.0,100.0,4.0,25.0,25.0,100.0,100.0,,,
,Thin Sliced Hungarian Salami 1.5kg,90,0.0,3.0,19.0,19.0,57.0,57.0,3.0,19.0,19.0,57.0,57.0,,,
,Real Shredded Parmesan 2kg,90,0.0,1.0,26.0,26.0,26.0,26.0,1.0,26.0,26.0,26.0,26.0,,,
,Zammit Diced Bacon 3kg,90,0.0,8.0,17.5,17.5,140.0,140.0,8.0,17.5,17.5,140.0,140.0,,,
,Primo Sliced Pepperoni (40mm) 2kg,91,0.0,2.0,25.0,25.0,50.0,50.0,2.0,25.0,25.0,50.0,50.0,,,
,Thin Sliced Hungarian Salami 1.5kg,91,0.0,1.0,19.0,19.0,19.0,19.0,1.0,19.0,19.0,19.0,19.0,,,
,Real Shredded Parmesan 2kg,91,0.0,2.0,26.0,26.0,52.0,52.0,2.0,26.0,26.0,52.0,52.0,,,
,Zammit Diced Bacon 3kg,91,0.0,8.0,17.5,17.5,140.0,140.0,8.0,17.5,17.5,140.0,140.0,,,
BOWHCLPA25,BOWL WHITE CLASSIC PASTA 255MM FLINDERS,92,0.0,12.0,7.4,7.4,88.8,88.8,12.0,7.4,7.4,88.8,88.8,,,EACH
FOTAME,FORKS TABLE MELROSE,92,0.0,1.0,10.98,10.98,10.98,10.98,1.0,10.98,10.98,10.98,10.98,,,DOZEN
KNTAME,KNIVES TABLE MELROSE 17372,92,0.0,1.0,17.9,17.9,17.9,17.9,1.0,17.9,17.9,17.9,17.9,,,DOZEN
PESHCHTA,PEPPER SHAKER CHELSEA TALL 80X35MM,92,0.0,12.0,2.55,2.55,30.6,30.6,12.0,2.55,2.55,30.6,30.6,,,EACH
PLPIWH33,PLATE PIZZA WHITE 33CM (NAPOLI),92,0.0,12.0,13.96,13.96,167.52,167.52,12.0,13.96,13.96,167.52,167.52,,,EACH
SPDEME,SPOON DESSERT MELROSE,92,0.0,1.0,10.28,10.28,10.28,10.28,1.0,10.28,10.28,10.28,10.28,,,DOZEN
SPSOME,SPOON SOUP MELROSE,92,0.0,1.0,10.24,10.24,10.24,10.24,1.0,10.24,10.24,10.24,10.24,,,DOZEN
BRPA38,"BRUSH PASTRY 38MM NATURAL 1 1/2""",93,0.0,1.0,1.57,1.57,1.57,1.57,1.0,1.57,1.57,1.57,1.57,,,EACH
LICA1/6H,LID STEAM PAN 1/6 W/HANDLE CAMBRO,93,0.0,12.0,3.95,3.95,47.4,47.4,12.0,3.95,3.95,47.4,47.4,,,EACH
PE7900,"PEELER S/S VEGE ""U"" SHAPE/SPEED PEELER",93,0.0,1.0,3.36,3.36,3.36,3.36,1.0,3.36,3.36,3.36,3.36,,,EACH
SAB0438,SAUCE BOTTLE 1LT DECOR WITH RED LID,93,0.0,6.0,4.14,4.14,24.84,24.84,6.0,4.14,4.14,24.84,24.84,,,EACH
SP3315,SPOON BASTING S/S 39CM PLAIN,93,0.0,1.0,2.06,2.06,2.06,2.06,1.0,2.06,2.06,2.06,2.06,,,EACH
STPA6150,STEAM PAN 1/6 150MM DEEP 175X161MM,93,0.0,12.0,7.88,7.88,94.56,94.56,12.0,7.88,7.88,94.56,94.56,,,EACH
WHPI45,WHISK PIANO WIRE 45CM S/S SEALED,93,0.0,1.0,9.74,9.74,9.74,9.74,1.0,9.74,9.74,9.74,9.74,,,EACH
PLRAPP,PLATE RACK 50X50CM DISHWASHER,94,0.0,2.0,39.59,39.59,79.18,79.18,2.0,39.59,39.59,79.18,79.18,,,EACH
SAB0438,SAUCE BOTTLE 1LT DECOR WITH RED LID,94,0.0,6.0,4.14,4.14,24.84,24.84,6.0,4.14,4.14,24.84,24.84,,,EACH
STPA125,STEAM PAN 1/1 20MM DEEP 53CX325MM,94,0.0,6.0,10.65,10.65,63.9,63.9,6.0,10.65,10.65,63.9,63.9,,,EACH
STFA6100,STEAM PAN 1/6 100MM DEEP 175X161MM,94,0.0,5.0,5.28,5.28,26.4,26.4,5.0,5.28,5.28,26.4,26.4,,,EACH
FRPA6125,FRYPAN ALUMINIUM 25CM (10”) PREMIER,95,0.0,8.0,14.7,14.7,117.6,117.6,8.0,14.7,14.7,117.6,117.6,,,EACH
FRPA6130,FRYPAN ALUMINIUM 30CM PREMIER,95,0.0,6.0,19.69,19.69,118.14,118.14,6.0,19.69,19.69,118.14,118.14,,,EACH
PLPI6209,"PLATE PIZZA 23CM ALUM (8"")",95,0.0,4.0,1.88,1.88,7.52,7.52,24.0,1.88,1.88,45.12,45.12,,,EACH
STPA165,STEAM PAN 1/1 65MM DEEP 500X325MM,95,0.0,2.0,11.88,11.88,23.76,23.76,2.0,11.88,11.88,23.76,23.76,,,EACH
STPA265,STEAM PAN 1/2 65MM DEEP 325X265MM,95,0.0,4.0,7.13,7.13,28.52,28.52,4.0,7.13,7.13,28.52,28.52,,,EACH
FRPA383,FRYPAN BLUE STEEL 360X62MM,96,0.0,2.0,40.0,40.0,80.0,80.0,2.0,40.0,40.0,80.0,80.0,,,EACH
PLPI6215,"PLATE PIZZA 38CM ALUM (15"")",96,0.0,30.0,4.31,4.31,129.3,129.3,30.0,4.31,4.31,129.3,129.3,,,EACH
STPOPR16,STOCKPOT ALUMINIUM PREMIER 16L 280X255MM,96,0.0,2.0,37.5,37.5,75.0,75.0,2.0,37.5,37.5,75.0,75.0,,,EACH
STPOPR6,STOCKPOT ALUMINIUM PREMIER 60L 44 0X.4 05MM,96,0.0,1.0,87.5,87.5,87.5,87.5,1.0,87.5,87.5,87.5,87.5,,,EACH
TH5386,THERMOMETER FR/FREEZER S/S -28.9+26.7.C,96,0.0,3.0,7.19,7.19,21.57,21.57,2.0,7.19,7.19,14.38,14.38,,,EACH
B07217,BOWL MIXING S/STEEL 13LT 450X125MM,97,0.0,1.0,14.7,14.7,14.7,14.7,1.0,14.7,14.7,14.7,14.7,,,EACH
BO7220,BOWL MIXING S/STEEL 17.5LT 480X140MM,97,0.0,1.0,18.03,18.03,18.03,18.03,1.0,18.03,18.03,18.03,18.03,,,EACH
GRSS19.0X23,GRATER 4 SIDED S/S 19X23CM,97,0.0,1.0,8.82,8.82,8.82,8.82,1.0,8.82,8.82,8.82,8.82,,,EACH
LA36006,LADLE S/S 180ML ONE-PIECE (60Z),97,0.0,2.0,2.81,2.81,5.62,5.62,1.0,2.81,2.81,2.81,2.81,,,EACH
STPA610C,STEAM PAN 1/6 100MM DEEP 175X161MM,97,0.0,5.0,5.28,5.28,26.4,26.4,5.0,5.28,5.28,26.4,26.4,,,EACH
STPA6150,STEAM PAN 1/6 150MM DEEP 175X161MM,97,0.0,12.0,7.88,7.88,94.56,94.56,5.0,7.88,7.88,39.4,39.4,,,EACH
BIGA73,BIN GARBAGE 76LT PLASTIC WITH LID,98,0.0,3.0,20.91,20.91,62.73,62.73,3.0,20.91,20.91,62.73,62.73,,,EACH
BITN81,BIN INGREDIENT 81LTR LOCKING CASTORS,98,0.0,1.0,215.0,215.0,215.0,215.0,1.0,215.0,215.0,215.0,215.0,,,EACH
BO7205,BOWL MIXING S/STEEL 4.2LT 300X100MM,98,0.0,4.0,2.75,2.75,11.0,11.0,4.0,2.75,2.75,11.0,11.0,,,EACH
B07208,BOWL MIXING S/STEEL 6.0LT 335X110MM,98,0.0,2.0,5.5,5.5,11.0,11.0,2.0,5.5,5.5,11.0,11.0,,,EACH
TRPA38,BRUSH PASTRY 38MM NATURAL,98,0.0,2.0,1.57,1.57,3.14,3.14,2.0,1.57,1.57,3.14,3.14,,,EACH
CAOP50Mf,CAN OPENER BONZER WITH CLAMP & SCREWS,98,0.0,1.0,112.1,112.1,112.1,112.1,1.0,112.1,112.1,112.1,112.1,,,EACH
COALHD35,COLANDER ALUMINIUM H.D. 13LT 35 CM,98,0.0,1.0,33.0,33.0,33.0,33.0,1.0,33.0,33.0,33.0,33.0,,,EACH
COMRCR3.15,CONTAINER MRS CROCKET SQUARE 3.15LT &LID,98,0.0,12.0,1.75,1.75,21.0,21.0,12.0,1.75,1.75,21.0,21.0,,,EACH
COMRCR4.5,CONTAINER MRS CROCKET SQUARE 4.5LT &LID,98,0.0,12.0,2.19,2.19,26.28,26.28,0.0,2.19,2.19,0.0,0.0,,,EACH
CRIH060,CRATE IH060 N07 STAKANESTA 645X413X21CMM,98,0.0,1.0,18.78,18.78,18.78,18.78,1.0,18.78,18.78,18.78,18.78,,,EACH
CRIH089,CRATE IH089 N04 430X323X127M,98,0.0,3.0,8.74,8.74,26.22,26.22,3.0,8.74,8.74,26.22,26.22,,,EACH
CUBOYE380,CUTTING BOARD 380X510X13MM YELLOW,98,0.0,1.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,,,EACH
CUB04321,CUTTING BOARD 380X510X13MM,98,0.0,1.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,,,EACH
CUBOGR3,CUTTING BOARD 380X510X13MM GREEN,98,0.0,1.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,,,EACH
CUBOBL380,CUTTING BOARD 380X510X13MX BLUE,98,0.0,1.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,,,EACH
CUBORE380,CUTTING BOARD 380X510X13MM RED,98,0.0,1.0,11.0,11.0,11.0,11.0,1.0,11.0,11.0,11.0,11.0,,,EACH
CUB04322,CUTTING BOARD 450X61OX13MM 04222,98,0.0,1.0,14.5,14.5,14.5,14.5,1.0,14.5,14.5,14.5,14.5,,,EACH
DOHOTK11O,DOCKET HOLDER S/S TKN 110C,98,0.0,2.0,12.2,12.2,24.4,24.4,2.0,12.2,12.2,24.4,24.4,,,EACH
FRPA6130,"FRYPAN ALUMINIUM 30CM (12"") PREMIER",98,0.0,8.0,19.69,19.69,157.52,157.52,8.0,19.69,19.69,157.52,157.52,,,EACH
FRPA3836,FRYPAN BLUE STEEL 360X62MM,98,0.0,2.0,40.0,40.0,80.0,80.0,0.0,40.0,40.0,0.0,0.0,,,EACH
GRMIFI,GRATER MICROPLANE FINE 35002,98,0.0,1.0,25.0,25.0,25.0,25.0,1.0,25.0,25.0,25.0,25.0,,,EACH
SP3311,IPOON BASTING S/S 29CM PLAIN,98,0.0,2.0,1.26,1.26,2.52,2.52,2.0,1.26,1.26,2.52,2.52,,,EACH
JUMETH5,JUG MEASURING THERMO 5.0LT,98,0.0,1.0,7.32,7.32,7.32,7.32,1.0,7.32,7.32,7.32,7.32,,,EACH
IRJMETH3,JUG MEASURING THERMO 3 LITRE,98,0.0,1.0,5.49,5.49,5.49,5.49,1.0,5.49,5.49,5.49,5.49,,,EACH
LA36004,LADLE S/S 120ML ONE PIECE (40Z),98,0.0,5.0,2.28,2.28,11.4,11.4,5.0,2.28,2.28,11.4,11.4,,,EACH
LIIH014,LID IH014 FOR N04 CRATE(IH089),98,0.0,3.0,12.71,12.71,38.13,38.13,3.0,12.71,12.71,38.13,38.13,,,EACH
LIIH052,LID IH052 P/PROOF FOR 7/10/15CRT,98,0.0,1.0,14.88,14.88,14.88,14.88,1.0,14.88,14.88,14.88,14.88,,,EACH
MESE4,MEASURING CUP SET S/STEEL,98,0.0,1.0,4.6,4.6,4.6,4.6,1.0,4.6,4.6,4.6,4.6,,,EACH
PAW03424,PADDLE WOODEN 60CM {24”),98,0.0,1.0,5.79,5.79,5.79,5.79,1.0,5.79,5.79,5.79,5.79,,,EACH
PADO,PASTRY DOCKER WIDTH OF ROLLER 115MM,98,0.0,1.0,21.25,21.25,21.25,21.25,1.0,21.25,21.25,21.25,21.25,,,EACH
PE7900,"PEELER S/S VEGE ""U” SHAPE",98,0.0,2.0,3.36,3.36,6.72,6.72,2.0,3.36,3.36,6.72,6.72,,,EACH
PEMIMA30,PEPPER MILL MAHOGONY 3 0CM WOODEN,98,0.0,1.0,13.0,13.0,13.0,13.0,1.0,13.0,13.0,13.0,13.0,,,EACH
PICURO,PIZZA CUTTER ROCKER S/S 4r,98,0.0,1.0,24.1,24.1,24.1,24.1,1.0,24.1,24.1,24.1,24.1,,,EACH
PIPE,PIZZA PEEL ALU SHORT WOOULN \NDLE H.,98,0.0,1.0,27.28,27.28,27.28,27.28,1.0,27.28,27.28,27.28,27.28,,,EACH
PIRA18,PIZZA RACK CHROME FREE STANNING HOLDS 18,98,0.0,4.0,50.46,50.46,201.84,201.84,2.0,50.46,50.46,100.92,100.92,,,EACH
PLPI6212,PLATE PIZZA 30CM ALUM (12”),99,0.0,60.0,3.06,3.06,183.6,183.6,60.0,3.06,3.06,183.6,183.6,,,EACH
PLPI6215,PLATE PIZZA 38CM ALUM (15”),99,0.0,45.0,4.31,4.31,193.95,193.95,15.0,4.31,4.31,64.65,64.65,,,EACH
POtiA2240,POTATO MASHER HD 30CM (12”) WOOD HANDLE,99,0.0,1.0,6.66,6.66,6.66,6.66,1.0,6.66,6.66,6.66,6.66,,,EACH
RACH,RACK FOR 10 CUTTING BOARDS,99,0.0,1.0,18.58,18.58,18.58,18.58,1.0,18.58,18.58,18.58,18.58,,,EACH
SADR285,SALT DREDGE 285ML (75MM DIAM/95MM HIGH),99,0.0,2.0,4.16,4.16,8.32,8.32,2.0,4.16,4.16,8.32,8.32,,,EACH
3ABO980WH,SAUCE BOTTLE 980ML WHITE WIDE MOUTH,99,0.0,12.0,2.0,2.0,24.0,24.0,12.0,2.0,2.0,24.0,24.0,,,EACH
SAPA6010,SAUCEPAN ALUMINIUM PREMIER 10 LT 30X15CM,99,0.0,1.0,31.92,31.92,31.92,31.92,1.0,31.92,31.92,31.92,31.92,,,EACH
SAPA6003,SAUCEPAN ALUMINIUM PREMIER 3.5LT 22x11CM,99,0.0,1.0,18.43,18.43,18.43,18.43,1.0,18.43,18.43,18.43,18.43,,,EACH
SC5365,SCALES KITCHEN 22KG X 10OCRAM,99,0.0,1.0,37.5,37.5,37.5,37.5,1.0,37.5,37.5,37.5,37.5,,,EACH
SCAL23,SCOOP ROUND BOTTOM 23X12CM ALUM (380Z),99,0.0,1.0,11.3,11.3,11.3,11.3,1.0,11.3,11.3,11.3,11.3,,,EACH
SC3039,SCRAPER BOWL RUBBER BLADE 115X70,99,0.0,1.0,4.13,4.13,4.13,4.13,1.0,4.13,4.13,4.13,4.13,,,EACH
SCDO3056,SCRAPER DOUGH 150X74MM PLASTIC HDL,99,0.0,2.0,3.58,3.58,7.16,7.16,2.0,3.58,3.58,7.16,7.16,,,EACH
SC3030,SCRAPER GRIDDLE 105X95MM VCD HDL 260MM,99,0.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,,,EACH
SP3321,SPOON BASTING S/S 29CM PERFORATED,99,0.0,2.0,1.26,1.26,2.52,2.52,2.0,1.26,1.26,2.52,2.52,,,EACH
SPMESS,SPOON MEASURING SET STAINLESS STEEL 4PCE,99,0.0,1.0,4.1,4.1,4.1,4.1,1.0,4.1,4.1,4.1,4.1,,,EACH
SPTEAT,SPOON TEA ATLANTIS/MELBOURNE,99,0.0,3.0,3.65,3.65,10.95,10.95,3.0,3.65,3.65,10.95,10.95,,,BOX12
SPW045,"SPOON WOODEN MIXING 45CM (13"") BEECHWOOD",99,0.0,3.0,1.75,1.75,5.25,5.25,3.0,1.75,1.75,5.25,5.25,,,EACH
STPA125,STEAM PAN 1/1 20MM DEEP 530X325MM,99,0.0,12.0,10.65,10.65,127.8,127.8,12.0,10.65,10.65,127.8,127.8,,,EACH
LI3,STEAM PAN 1/3 LID 321X175,99,0.0,9.0,6.95,6.95,62.55,62.55,9.0,6.95,6.95,62.55,62.55,,,EACH
STPA6100,STEAM PAN 1/6 100MM DEEP 175X161MM,99,0.0,12.0,5.28,5.28,63.36,63.36,12.0,5.28,5.28,63.361,63.361,,,EACH
LI6,STEAM PAN 1/6 LID 173X160,99,0.0,12.0,4.36,4.36,52.32,52.32,12.0,4.36,4.36,52.32,52.32,,,EACH
STPe9100,STEAM PAN 1/9 100MM DEEP 176X108MM,99,0.0,6.0,5.49,5.49,32.94,32.94,1.0,5.49,5.49,5.49,5.49,,,EACH
lX9, STEAM PAN 1/9 LID 176X108,99,0.0,6.0,3.92,3.92,23.52,23.52,3.0,3.92,3.92,11.76,11.76,,,EACH
TPOPR16,STOCKPOT ALUMINIUM PREMIER 16L 280X255MM,99,0.0,2.0,37.5,37.5,75.0,75.0,0.0,37.5,37.5,0.0,0.0,,,EACH
JtTOPR6,STOCKPOT ALUMINIUM PREMIER 60L 440X405MM,99,0.0,1.0,87.5,87.5,87.5,87.5,0.0,87.5,87.5,0.0,0.0,,,EACH
ST3869,STRAINER CONICAL S/S 23CM COURSE,99,0.0,2.0,20.63,20.63,41.26,41.26,2.0,20.63,20.63,41.26,41.26,,,EACH
THDIPOPR,THERMOMETER DIGITAL PKT TEMP PRO W'PrOOF,99,0.0,1.0,34.09,34.09,34.09,34.09,1.0,34.09,34.09,34.09,34.09,,,EACH
TH5386,THERMOMETER FR/FREEZER S/S,99,0.0,3.0,7.19,7.19,21.57,21.57,0.0,7.19,7.19,0.0,0.0,,,EACH
TOXHD40,TONG X/H/D DELUXE S/S 16” 40CM NO CLIP,99,0.0,1.0,5.11,5.11,5.11,5.11,1.0,5.11,5.11,5.11,5.11,,,EACH
TOXHD23,TONG X/H/D DELUXE S/S 9” 20CM NO CLIP,99,0.0,6.0,3.13,3.13,18.78,18.78,6.0,3.13,3.13,18.78,18.78,,,EACH
TRGA17,TROLLEY GASTRONORM PANS 17 TSVtf W/IOCKS,99,0.0,1.0,316.99,316.99,316.99,316.99,1.0,316.99,316.99,316.99,316.99,,,EACH
WHFR50,WHISK FRENCH H/D 50CM S/S SEALED,99,0.0,1.0,9.63,9.63,9.63,9.63,1.0,9.63,9.63,9.63,9.63,,,EACH
MARA5170,"MAGNETIC TOOL/KNIFE RACK 60CM (24"")",100,0.0,2.0,15.0,15.0,30.0,30.0,2.0,15.0,15.0,30.0,30.0,,,EACH
PADO,PASTRY DOCKER WIDTH OF ROLLER 115MM,100,0.0,1.0,20.0,20.0,20.0,20.0,1.0,20.0,20.0,20.0,20.0,,,EACH
POMASSLA,POTATO MASHER S/S 125X645 MM 18/10,100,0.0,1.0,40.0,40.0,40.0,40.0,1.0,40.0,40.0,40.0,40.0,,,EACH
PORI3342,POTATO RICER 40 CM STAINLESS 110X110.,100,0.0,1.0,55.0,55.0,55.0,55.0,0.0,55.0,55.0,0.0,0.0,,,EACH
SAPA6003,SAUCEPAN ALUMINIUM PREMIER 3.5LT 22X11CM,100,0.0,3.0,18.43,18.43,55.29,55.29,3.0,18.43,18.43,55.29,55.29,,,EACH
SCEL5,SCALES ELEC 5KG/1 GM INC .LITHIUM BATTERY,100,0.0,1.0,40.0,40.0,40.0,40.0,1.0,40.0,40.0,40.0,40.0,,,EACH
SPWO30,"SPOON WOODEN’ MIXING 30CM (12"") BEECHWOOD",100,0.0,1.0,1.52,1.52,1.52,1.52,1.0,1.52,1.52,1.52,1.52,,,EACH
SPWO40.,"SPOON WOODEN MIXING 40CM (16"") BEECHWOOD",100,0.0,1.0,1.9,1.9,1.9,1.9,1.0,1.9,1.9,1.9,1.9,,,EACH
SPW050,"SPOON WOODEN MIXING 50CM (20"") BEECHWOOD",100,0.0,2.0,2.97,2.97,5.94,5.94,2.0,2.97,2.97,5.94,5.94,,,EACH
ST3872,STRAINER CONICAL S/S 30CM COURSE,100,0.0,1.0,35.0,35.0,35.0,35.0,1.0,35.0,35.0,35.0,35.0,,,EACH
TOXHD23,TONG X/H/D DELUXE S/S 9'| 23CM NO CLIP,100,0.0,4.0,3.13,3.13,12.52,12.52,4.0,3.13,3.13,12.52,12.52,,,EACH
BRPA38,"BRUSH PASTRY 38MM NATURAL 1 1/2""",101,0.0,3.0,1.57,1.57,4.71,4.71,3.0,1.57,1.57,4.71,4.71,,,EACH
FRPA6125,"FRYPAN ALUMINIUM 25CM (10"") PREMIER",101,0.0,3.0,14.7,14.7,44.1,44.1,3.0,14.7,14.7,44.1,44.1,,,EACH
GRMIFITT,GRATER MICROPLANE FINE 35002,101,0.0,1.0,25.0,25.0,25.0,25.0,1.0,25.0,25.0,25.0,25.0,,,EACH
LICAi/6H,LID STEAM PAN 1/6 W/HANDLE CAMBRO,101,0.0,4.0,2.51,2.51,10.04,10.04,4.0,2.51,2.51,10.04,10.04,,,EACH
PAWO3430,"PADDLE WOODEN 75 CM (30"")",101,0.0,1.0,15.96,15.96,15.96,15.96,1.0,15.96,15.96,15.96,15.96,,,EACH
SAPA6003,SAUCEPAN ALUMINIUM PREMIER 3.5LT 22X11CM,101,0.0,3.0,18.43,18.43,55.29,55.29,3.0,18.43,18.43,55.29,55.29,,,EACH
SPWO30,"SPOON WOODEN'MIXING' 3tfCM (12"") BEECHWOOD",101,0.0,4.0,1.52,1.52,6.08,6.08,4.0,1.52,1.52,6.08,6.08,,,EACH
STPA165,STEAM PAN 1/1 65MM DEEP 530X325MM,101,0.0,1.0,11.88,11.88,11.88,11.88,1.0,11.88,11.88,11.88,11.88,,,EACH
STPA6100,STEAM PAN 1/6 100MM DEEP 175X161MM,101,0.0,4.0,5.28,5.28,21.12,21.12,4.0,5.28,5.28,21.12,21.12,,,EACH
STPOPR32,STOCKPOT ALUMINIUM PREMIER 32L 350X320MM,101,0.0,1.0,74.4,74.4,74.4,74.4,1.0,74.4,74.4,74.4,74.4,,,EACH
TOXHD23,"TONG X/H/D DELUXE S/S 9"" 23CM NO CLIP",101,0.0,4.0,3.13,3.13,12.52,12.52,4.0,3.13,3.13,12.52,12.52,,,EACH
GL744017,GLASS CRYSTA-3 370ML LAGER,102,0.0,12.0,2.8,2.8,33.6,33.6,12.0,2.8,2.8,33.6,33.6,,,EACH
ROCOSL2CL3,ROBOT COUPE SLICER 2 MM FOR CL30,102,0.0,1.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,0.0,0.0,,,EACH
ROCOSL4X4,ROBOT COUPE SLICER FOR R201/301/302 4MM,102,0.0,1.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,0.0,0.0,,,EACH
THDIWAPR,THERMOMETER DIGITAL WATERPROOF -40-200C,102,0.0,1.0,23.0,23.0,23.0,23.0,1.0,23.0,23.0,23.0,23.0,,,EACH
D0H075,DOCKET HOLDER 75CM PLASTIC,103,0.0,1.0,13.92,13.92,13.92,13.92,1.0,13.92,13.92,13.92,13.92,,,EACH
SPIKE,SPIKE METAL DOCKET,103,0.0,1.0,2.79,2.79,2.79,2.79,1.0,2.79,2.79,2.79,2.79,,,EACH
TOXHD40,"TONG X/H/D DELUXE S/S 16"" 40CM NO CLIP",103,0.0,1.0,5.11,5.11,5.11,5.11,1.0,5.11,5.11,5.11,5.11,,,EACH
,THICK CREAM 5L BTL,104,0.0,1.0,17.0,17.0,17.0,17.0,1.0,17.0,17.0,17.0,17.0,,,
,CW BAKERS FLOUR 12.5KG,104,0.0,12.0,12.75,12.75,153.0,153.0,12.0,12.75,12.75,153.0,153.0,,,
,JALAPENOS SLICED A10 TIN,104,0.0,1.0,6.5,6.5,6.5,6.5,1.0,6.5,6.5,6.5,6.5,,,
,SLICED PEPERONI - HANS 1,104,0.0,8.0,12.25,12.25,98.0,98.0,8.0,12.25,12.25,98.0,98.0,,,
,AIOLI GARLIC SAUCE 1KG,104,0.0,1.0,9.75,9.75,9.75,9.75,1.0,9.75,9.75,9.75,9.75,,,
,SALT 10 KG SAXA,104,0.0,1.0,7.5,7.5,7.5,7.5,1.0,7.5,7.5,7.5,7.5,,,
,CW DISHWASH POWDER 5KG,104,10.0,1.0,19.5,21.45,19.5,21.45,1.0,19.5,21.45,19.5,21.45,,,
,CRUSHED TOMATOES RIV 10K,104,0.0,4.0,18.29,18.29,73.16,73.16,4.0,18.29,18.29,73.16,73.16,,,
,ANCHOVIES 720GM TIN,104,0.0,1.0,10.25,10.25,10.25,10.25,1.0,10.25,10.25,10.25,10.25,,,
,WOMBAT CAESAR DRESSING 1,104,0.0,1.0,7.2,7.2,7.2,7.2,1.0,7.2,7.2,7.2,7.2,,,
,MF DIJON MUSTARD 2.5KG,104,0.0,1.0,13.5,13.5,13.5,13.5,1.0,13.5,13.5,13.5,13.5,,,
,ROLL TOWEL PREM BOX 16X,104,10.0,0.5,53.5909,58.95,26.7955,29.475,0.5,53.5909,58.95,26.8,29.48,,,
,GLOVE XTR/LARGE PK100 PC,104,10.0,6.0,2.9,3.19,17.4,19.14,6.0,2.9,3.19,17.4,19.14,,,
